User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Scott Green","Ken Bennett",Carer,"2020-04-16 11:27:29",615,Outgoing,26
"Scott Green","Donna Holmes",Nurse,"2020-05-19 04:47:03",191,Incoming,57
"Scott Green","Dylan Owen",Nurse,"2020-04-25 03:11:43",675,Incoming,48
"Scott Green","Jacob Khan",Nurse,"2020-06-14 11:13:23",312,Incoming,30
"Scott Green","Sarah Hall",Nurse,"2020-05-25 05:19:18",203,Outgoing,67
"Scott Green","Andy Reid",Carer,"2020-04-28 12:22:40",165,Incoming,16
"Scott Green","Lilly Murphy",Carer,"2020-05-15 12:26:32",857,Outgoing,48
"Scott Green","Nathan Bennett",Carer,"2020-06-14 02:43:30",540,Outgoing,3
"Scott Green","Elizabeth Carter",Nurse,"2020-05-16 11:14:45",156,Incoming,7
"Scott Green","Freddie Bell",Carer,"2020-05-09 11:38:37",602,Outgoing,52
"Scott Green","Gary Harris",Carer,"2020-06-04 02:11:07",635,Outgoing,43
"Scott Green","Candice Powell",Nurse,"2020-05-23 10:10:39",941,Outgoing,55
"Scott Green","Jim Williams",Carer,"2020-04-29 03:02:27",254,Outgoing,30
"Scott Green","Caitlin Thompson",Nurse,"2020-04-21 12:46:58",416,Incoming,9
"Scott Green","Anthony Adams",Nurse,"2020-05-17 06:51:52",803,Outgoing,90
"Scott Green","Ben Walsh",Carer,"2020-05-17 01:17:44",169,Incoming,81
"Scott Green","Andrew Harrison",Carer,"2020-04-17 02:25:17",340,Outgoing,92
"Scott Green","Brandon Evans",Carer,"2020-04-21 07:23:59",464,Incoming,67
"Scott Green","Rob Campbell",Carer,"2020-05-09 11:17:12",254,Incoming,92
"Scott Green","Andrew Harrison",Carer,"2020-05-14 12:10:16",948,Outgoing,84
"Scott Green","Christian Gray",Carer,"2020-05-07 11:05:21",431,Incoming,49
"Scott Green","Anthony Adams",Nurse,"2020-05-17 03:52:35",890,Outgoing,31
"Scott Green","Callum Johnson",Nurse,"2020-04-28 02:03:24",453,Incoming,24
"Scott Green","Elsie Shaw",Nurse,"2020-05-23 12:45:12",996,Incoming,59
"Scott Green","Karlie Rogers",Nurse,"2020-05-26 01:03:29",386,Incoming,11
"Scott Green","Jacob Matthews",Nurse,"2020-04-22 07:53:02",878,Outgoing,48
"Scott Green","Abbie Bailey",Carer,"2020-04-17 10:26:05",406,Incoming,82
"Scott Green","Yasmine Robertson",Nurse,"2020-04-28 01:00:20",483,Incoming,49
"Scott Green","Ken Bennett",Carer,"2020-05-08 12:21:54",464,Outgoing,74
"Scott Green","Owen Green",Nurse,"2020-05-05 07:37:54",306,Outgoing,76
"Scott Green","Emma Robinson",Carer,"2020-05-11 06:42:06",729,Incoming,32
"Scott Green","Freddie Bell",Carer,"2020-04-18 10:40:06",914,Outgoing,41
"Scott Green","Paul Patel",Carer,"2020-06-06 04:06:08",386,Incoming,7
"Scott Green","Florence Fox",Nurse,"2020-04-30 10:02:35",280,Incoming,35
"Scott Green","Donna Holmes",Nurse,"2020-06-05 10:02:34",512,Incoming,83
"Scott Green","Liam Adams",Carer,"2020-04-22 12:37:25",205,Outgoing,33
"Scott Green","Scott Collins",Carer,"2020-05-09 03:15:27",536,Outgoing,25
"Scott Green","Isabella Mitchell",Carer,"2020-05-03 06:52:43",291,Outgoing,87
"Scott Green","Rob Campbell",Carer,"2020-06-08 08:42:22",897,Incoming,93
"Scott Green","Mark Walsh",Nurse,"2020-05-24 07:45:10",828,Outgoing,72
"Scott Green","Ben Walsh",Carer,"2020-05-04 08:45:29",183,Incoming,70
"Scott Green","Chelsea Price",Carer,"2020-06-11 12:51:39",939,Incoming,100
"Scott Green","Kevin Young",Carer,"2020-05-13 05:29:24",687,Incoming,11
"Scott Green","Andrew Davis",Nurse,"2020-06-10 07:58:46",288,Outgoing,34
"Scott Green","Sophia Wilson",Nurse,"2020-06-07 10:10:57",539,Incoming,65
"Scott Green","Isabella Mitchell",Carer,"2020-05-24 02:24:27",379,Incoming,21
"Scott Green","Elsie Shaw",Nurse,"2020-04-22 05:07:04",177,Outgoing,63
"Scott Green","Stephanie Jones",Carer,"2020-04-30 11:22:26",649,Outgoing,22
"Scott Green","Isabella Mitchell",Carer,"2020-04-28 10:56:10",188,Outgoing,59
"Scott Green","Megan Knight",Nurse,"2020-05-13 11:46:13",341,Outgoing,98
"Scott Green","Holly Murray",Carer,"2020-06-09 09:58:36",166,Incoming,45
"Scott Green","Freddie Bell",Carer,"2020-05-02 10:00:09",763,Incoming,72
"Scott Green","Jim Williams",Carer,"2020-04-30 11:36:15",819,Incoming,4
"Scott Green","Andrew Davis",Nurse,"2020-05-10 06:13:56",870,Outgoing,0
"Scott Green","Lexi Cox",Nurse,"2020-05-19 05:57:01",959,Incoming,46
"Scott Green","Aiden Richardson",Nurse,"2020-04-23 08:49:08",749,Incoming,41
"Scott Green","Brandon Evans",Carer,"2020-04-17 05:04:22",1000,Outgoing,63
"Scott Green","Olivia Shaw",Carer,"2020-05-29 11:15:19",852,Incoming,90
"Scott Green","Scott Collins",Carer,"2020-05-15 09:31:57",171,Incoming,52
"Scott Green","Andrew Harrison",Carer,"2020-05-05 01:00:31",469,Outgoing,6
"Scott Green","Andrew Davis",Nurse,"2020-04-26 10:38:57",874,Incoming,79
"Scott Green","Stephanie Miller",Nurse,"2020-05-27 06:34:04",251,Incoming,82
"Scott Green","Kevin Young",Carer,"2020-04-19 12:13:57",500,Outgoing,55
"Scott Green","Abbie Bailey",Carer,"2020-04-28 02:19:30",787,Outgoing,53
"Scott Green","Martin Wilkinson",Nurse,"2020-05-09 05:16:18",391,Incoming,98
"Scott Green","Brandon Evans",Carer,"2020-05-15 03:13:40",198,Outgoing,16
"Scott Green","Gary Harris",Carer,"2020-06-14 02:23:59",492,Outgoing,51
"Scott Green","Ryan Chapman",Nurse,"2020-05-02 07:30:06",834,Outgoing,40
"Scott Green","Ian Ward",Nurse,"2020-05-20 03:18:52",440,Outgoing,72
"Scott Green","Freddie Bell",Carer,"2020-05-24 01:53:14",539,Incoming,50
"Scott Green","Keith Simpson",Carer,"2020-05-10 06:32:37",214,Incoming,35
"Scott Green","Faye Fox",Carer,"2020-04-26 02:13:28",487,Outgoing,32
"Scott Green","Andy Reid",Carer,"2020-05-12 01:36:55",857,Outgoing,87
"Scott Green","Scott Miller",Carer,"2020-06-13 12:10:30",343,Incoming,100
"Scott Green","Martin Wilkinson",Nurse,"2020-05-11 10:28:21",853,Outgoing,65
"Scott Green","Anthony Adams",Nurse,"2020-04-19 07:46:35",140,Incoming,2
"Scott Green","Olivia Shaw",Carer,"2020-05-16 02:38:53",380,Incoming,72
"Scott Green","Sally Lloyd",Carer,"2020-05-24 12:06:12",683,Outgoing,9
"Scott Green","Scott Collins",Carer,"2020-05-07 04:23:23",942,Incoming,54
"Scott Green","Stephanie Miller",Nurse,"2020-06-03 12:49:56",172,Incoming,72
"Scott Green","Caitlin Thompson",Nurse,"2020-06-07 02:25:57",435,Outgoing,11
"Scott Green","Owen Green",Nurse,"2020-05-04 05:12:41",279,Outgoing,17
"Scott Green","Jessica Hunt",Carer,"2020-06-10 07:38:47",534,Outgoing,45
"Scott Green","Scott Miller",Carer,"2020-04-30 05:37:08",372,Outgoing,29
"Scott Green","Toby Martin",Carer,"2020-06-03 11:34:06",720,Incoming,49
"Scott Green","Ken Bennett",Carer,"2020-04-30 04:01:07",434,Outgoing,20
"Scott Green","Alexa Watson",Carer,"2020-05-17 02:39:04",589,Outgoing,44
"Scott Green","Scott Miller",Carer,"2020-05-04 05:18:48",512,Incoming,91
"Scott Green","Naomi Brown",Nurse,"2020-06-01 05:22:31",690,Incoming,87
"Scott Green","Naomi Brown",Nurse,"2020-06-09 01:11:54",877,Outgoing,93
"Scott Green","Christian Gray",Carer,"2020-05-09 01:11:49",393,Outgoing,84
"Scott Green","Karlie Harrison",Carer,"2020-05-28 04:06:04",653,Incoming,1
"Scott Green","Callum Johnson",Nurse,"2020-05-27 02:12:20",741,Outgoing,85
"Scott Green","Alexa Watson",Carer,"2020-04-26 06:06:00",297,Outgoing,90
"Scott Green","Charlotte Powell",Nurse,"2020-06-11 05:16:35",963,Outgoing,77
"Scott Green","Donna Holmes",Nurse,"2020-05-30 12:03:45",934,Outgoing,100
"Scott Green","Jessica Hunt",Carer,"2020-05-19 10:39:11",170,Incoming,72
"Scott Green","Michael Miller",Nurse,"2020-04-24 02:39:52",220,Incoming,78
"Scott Green","Charlie Martin",Nurse,"2020-05-22 06:04:36",331,Incoming,52
"Scott Green","Courtney Price",Carer,"2020-05-24 07:13:55",876,Outgoing,0
"Scott Green","Rob Campbell",Carer,"2020-06-12 02:55:38",769,Outgoing,90
"Scott Green","Scott Collins",Carer,"2020-06-16 03:08:40",964,Incoming,10
"Scott Green","Caitlin Ross",Carer,"2020-05-30 05:20:23",333,Incoming,72
"Scott Green","Brandon Evans",Carer,"2020-06-12 09:46:12",311,Incoming,76
"Scott Green","Phoebe Saunders",Carer,"2020-06-11 01:16:00",966,Outgoing,4
"Scott Green","Donna Holmes",Nurse,"2020-04-21 01:23:56",519,Incoming,70
"Scott Green","Emma Smith",Carer,"2020-06-08 06:08:26",652,Outgoing,43
"Scott Green","Quentin Harris",Carer,"2020-05-16 11:08:01",463,Incoming,34
"Scott Green","Gary Harris",Carer,"2020-06-14 10:05:08",973,Outgoing,25
"Scott Green","Lucas Wright",Carer,"2020-04-16 03:41:22",995,Incoming,88
"Scott Green","Freddie Bell",Carer,"2020-06-07 05:31:20",791,Incoming,37
"Scott Green","Julie Mason",Nurse,"2020-04-28 06:06:33",116,Incoming,83
"Scott Green","Isabella Mitchell",Carer,"2020-05-27 09:16:08",404,Outgoing,57
"Scott Green","Jacob Matthews",Nurse,"2020-05-26 11:38:22",787,Incoming,60
"Scott Green","Julie Mason",Nurse,"2020-04-26 11:51:53",512,Incoming,16
"Scott Green","Harry Graham",Carer,"2020-05-15 05:58:05",459,Incoming,40
"Scott Green","Dylan Owen",Nurse,"2020-05-20 08:46:48",269,Outgoing,49
"Scott Green","Quentin Harris",Carer,"2020-06-05 10:58:18",516,Outgoing,38
"Scott Green","Dylan Owen",Nurse,"2020-06-06 05:59:37",751,Outgoing,13
"Scott Green","Jim Williams",Carer,"2020-05-25 12:28:07",236,Outgoing,11
"Scott Green","Christian Gray",Carer,"2020-05-11 07:56:13",975,Outgoing,6
"Scott Green","Sarah Hall",Nurse,"2020-05-28 01:34:09",143,Outgoing,61
"Scott Green","Isabella Mitchell",Carer,"2020-04-26 12:47:31",177,Incoming,20
"Scott Green","Jacob Matthews",Nurse,"2020-05-13 02:51:42",718,Outgoing,84
"Scott Green","Rachel Roberts",Carer,"2020-06-13 08:55:52",211,Outgoing,35
"Scott Green","Emma Smith",Carer,"2020-05-23 05:12:49",290,Outgoing,47
"Scott Green","Naomi Richardson",Carer,"2020-06-13 08:07:51",321,Incoming,35
"Scott Green","Ken Bennett",Carer,"2020-06-03 12:34:02",766,Incoming,39
"Scott Green","Karlie Harrison",Carer,"2020-04-19 08:42:47",814,Incoming,4
"Scott Green","Chelsea Price",Carer,"2020-06-13 11:59:01",418,Incoming,4
"Scott Green","Vicky Ellis",Nurse,"2020-05-14 03:34:27",562,Outgoing,91
"Scott Green","Michael Phillips",Carer,"2020-06-14 10:29:00",816,Outgoing,97
"Scott Green","Paul Patel",Carer,"2020-04-30 02:42:08",869,Outgoing,90
"Scott Green","Christian Gray",Carer,"2020-06-07 05:39:26",704,Outgoing,49
"Scott Green","Keith Simpson",Carer,"2020-05-23 12:47:34",836,Incoming,12
"Scott Green","Charles Scott",Carer,"2020-06-01 03:14:16",415,Outgoing,56
"Scott Green","Ben Walsh",Carer,"2020-05-31 12:11:32",857,Incoming,20
"Scott Green","Chelsea Price",Carer,"2020-06-09 05:59:40",752,Outgoing,7
"Scott Green","Andrew Harrison",Carer,"2020-04-30 08:25:00",506,Outgoing,15
"Scott Green","Andy Reid",Carer,"2020-05-17 08:27:34",257,Outgoing,74
"Scott Green","Michael Phillips",Carer,"2020-06-03 12:37:11",519,Incoming,93
"Scott Green","Lilly Murphy",Carer,"2020-04-18 12:04:19",814,Incoming,65
"Scott Green","Bradley Stewart",Carer,"2020-06-05 05:58:32",962,Incoming,93
"Scott Green","Holly Murray",Carer,"2020-05-08 10:37:47",199,Outgoing,60
"Scott Green","Liam Adams",Carer,"2020-04-30 06:11:34",135,Incoming,81
"Scott Green","Owen Green",Nurse,"2020-05-03 10:03:45",486,Incoming,21
"Scott Green","Michael Miller",Nurse,"2020-05-22 06:56:40",942,Outgoing,26
"Scott Green","Courtney Price",Carer,"2020-04-17 01:50:25",412,Incoming,19
"Scott Green","Julie Mason",Nurse,"2020-05-01 09:38:59",747,Incoming,6
"Scott Green","Karlie Harrison",Carer,"2020-05-16 03:23:55",273,Outgoing,46
"Scott Green","Elsie Shaw",Nurse,"2020-04-27 04:32:44",708,Outgoing,76
"Scott Green","Holly Murray",Carer,"2020-05-10 02:33:25",115,Incoming,33
"Scott Green","Karlie Baker",Nurse,"2020-06-14 12:24:01",598,Outgoing,81
"Scott Green","Quentin Harris",Carer,"2020-05-12 12:02:52",843,Incoming,41
"Scott Green","Carole Adams",Nurse,"2020-05-05 05:37:34",149,Incoming,99
"Scott Green","Mohammed Roberts",Nurse,"2020-04-21 02:03:02",270,Outgoing,71
"Scott Green","Charles Scott",Carer,"2020-05-18 01:27:24",810,Outgoing,53
"Scott Green","Carole Adams",Nurse,"2020-06-15 11:06:54",245,Outgoing,93
"Scott Green","Michael Miller",Nurse,"2020-04-25 05:07:46",329,Outgoing,25
"Scott Green","Florence Fox",Nurse,"2020-06-10 04:47:12",910,Outgoing,85
"Scott Green","Julie Mason",Nurse,"2020-05-24 01:55:56",397,Incoming,74
"Scott Green","Andrew Harrison",Carer,"2020-05-19 06:51:22",959,Incoming,22
"Scott Green","Callum Johnson",Nurse,"2020-04-16 04:34:24",862,Outgoing,100
"Scott Green","Jacob Khan",Nurse,"2020-04-25 09:49:45",153,Incoming,87
"Scott Green","Scott Collins",Carer,"2020-04-25 03:35:44",857,Outgoing,56
"Scott Green","Justine Holmes",Nurse,"2020-05-06 05:24:39",892,Outgoing,24
"Scott Green","Rachel Roberts",Carer,"2020-06-11 06:40:04",424,Outgoing,91
"Scott Green","Michael Walker",Carer,"2020-06-15 10:58:37",187,Incoming,3
"Scott Green","Aiden Richardson",Nurse,"2020-04-28 01:13:01",653,Incoming,56
"Scott Green","Megan Knight",Nurse,"2020-04-27 10:14:16",534,Incoming,19
"Scott Green","Toby Martin",Carer,"2020-06-04 08:16:08",653,Incoming,83
"Scott Green","Jim Williams",Carer,"2020-06-10 03:54:39",653,Outgoing,35
"Scott Green","Michael Walker",Carer,"2020-05-20 10:35:17",892,Incoming,41
"Scott Green","Rob Campbell",Carer,"2020-06-15 04:10:36",7069,Outgoing,40
"Scott Green","Toby Martin",Carer,"2020-06-09 11:42:15",4128,Outgoing,76
"Scott Green","Scott Collins",Carer,"2020-06-16 07:43:34",4159,Outgoing,43
"Scott Green","Olivia Shaw",Carer,"2020-06-12 04:15:20",9028,Outgoing,63
"Scott Green","Charles Scott",Carer,"2020-06-09 02:58:54",7960,Incoming,89
"Scott Green","Naomi Brown",Nurse,"2020-06-13 01:46:36",2230,Incoming,46
"Scott Green","Michael Phillips",Carer,"2020-06-09 11:49:39",2582,Incoming,2
"Scott Green","Charlie Martin",Nurse,"2020-06-09 12:23:47",7747,Outgoing,89
"Scott Green","Harry Graham",Carer,"2020-06-15 01:05:52",4933,Outgoing,32
"Scott Green","Toby Martin",Carer,"2020-06-08 12:10:40",9818,Outgoing,71
"Scott Green","Olivia Shaw",Carer,"2020-06-09 04:35:13",8232,Outgoing,95
"Scott Green","Isabella Mitchell",Carer,"2020-06-10 10:42:56",7545,Incoming,8
"Scott Green","Emma Robinson",Carer,"2020-06-09 09:44:42",4057,Outgoing,63
"Scott Green","Martin Wilkinson",Nurse,"2020-06-10 02:40:37",3878,Incoming,56
"Scott Green","Rachel Lloyd",Carer,"2020-06-12 01:39:01",7611,Incoming,6
"Scott Green","Caitlin Thompson",Nurse,"2020-06-08 05:25:43",8635,Incoming,85
"Scott Green","Lexi Jones",Nurse,"2020-06-16 08:54:55",9183,Incoming,62
"Scott Green","Ben Walsh",Carer,"2020-06-13 08:47:05",3806,Outgoing,0
"Scott Green","Freddie Bell",Carer,"2020-06-13 04:06:03",2517,Incoming,89
"Scott Green","Julie Mason",Nurse,"2020-06-10 08:05:03",6046,Outgoing,48
"Scott Green","Megan Knight",Nurse,"2020-06-13 03:44:21",6075,Incoming,97
"Scott Green","Karlie Harrison",Carer,"2020-06-11 12:15:08",6848,Incoming,15
"Scott Green","Martin Wilkinson",Nurse,"2020-06-11 12:33:51",9869,Incoming,43
"Scott Green","Lexi Jones",Nurse,"2020-06-14 12:44:10",6846,Incoming,90
"Scott Green","Mark Walsh",Nurse,"2020-06-09 12:24:56",2102,Incoming,48
"Scott Green","Owen Green",Nurse,"2020-06-13 03:44:49",3925,Incoming,82
"Scott Green","Rachel Roberts",Carer,"2020-06-12 09:31:01",6235,Incoming,72
"Scott Green","Andy Reid",Carer,"2020-06-12 02:51:35",3808,Incoming,97
"Scott Green","Chelsea Price",Carer,"2020-06-09 07:57:01",4230,Incoming,99
"Scott Green","Jeremy Powell",Nurse,"2020-06-15 11:51:07",2879,Incoming,58
"Scott Green","Jessica Hunt",Carer,"2020-06-14 11:28:42",3633,Outgoing,31
"Scott Green","Lexi Jones",Nurse,"2020-06-13 08:15:22",1894,Outgoing,71
"Scott Green","Kelly Walsh",Nurse,"2020-06-15 11:54:13",9536,Outgoing,74
"Scott Green","Florence Fox",Nurse,"2020-06-14 09:49:51",3618,Outgoing,33
"Scott Green","Mark Walsh",Nurse,"2020-06-09 01:09:16",9110,Incoming,4
"Scott Green","Alexa Watson",Carer,"2020-06-13 01:48:14",9149,Incoming,6
"Scott Green","Liam Adams",Carer,"2020-06-14 01:03:25",1362,Incoming,77
"Scott Green","Andrew Gray",Nurse,"2020-06-13 11:34:06",6938,Outgoing,48
"Scott Green","Jacob Khan",Nurse,"2020-06-14 09:08:58",2578,Outgoing,86
"Scott Green","Michael Miller",Nurse,"2020-06-14 08:00:39",9405,Incoming,62
"Scott Green","Charlie Martin",Nurse,"2020-06-13 05:05:27",1494,Outgoing,90
"Scott Green","Kevin Young",Carer,"2020-06-10 04:34:54",9147,Incoming,77
"Scott Green","Chelsea Price",Carer,"2020-06-11 07:03:34",3118,Incoming,4
"Scott Green","Andrew Gray",Nurse,"2020-06-10 03:30:04",3027,Incoming,10
"Scott Green","Dylan Owen",Nurse,"2020-06-14 07:56:15",7970,Outgoing,40
"Scott Green","Lexi Cox",Nurse,"2020-06-08 02:50:39",6479,Incoming,31
"Scott Green","Carole Adams",Nurse,"2020-06-16 12:45:58",6263,Outgoing,49
"Scott Green","Courtney Price",Carer,"2020-06-13 10:46:22",235,Incoming,18
"Scott Green","Elsie Shaw",Nurse,"2020-06-12 02:15:30",5026,Outgoing,84
"Scott Green","Paul Patel",Carer,"2020-06-14 09:12:48",8454,Incoming,22
"Scott Green","Faye Fox",Carer,"2020-06-16 09:18:13",4666,Incoming,27
"Joel Stewart","Zach Robinson",Nurse,"2020-05-01 12:27:53",749,Outgoing,26
"Joel Stewart","Jim Williams",Carer,"2020-05-02 06:26:19",717,Incoming,22
"Joel Stewart","Freddie Bell",Carer,"2020-06-04 01:30:39",406,Outgoing,86
"Joel Stewart","Mark Walsh",Nurse,"2020-04-16 05:26:19",798,Outgoing,90
"Joel Stewart","Caitlin Thompson",Nurse,"2020-05-25 07:22:43",888,Outgoing,59
"Joel Stewart","Zach Robinson",Nurse,"2020-05-23 08:33:50",641,Outgoing,3
"Joel Stewart","Chelsea Price",Carer,"2020-04-23 05:08:12",784,Incoming,69
"Joel Stewart","Elliott Saunders",Carer,"2020-05-16 05:21:30",484,Outgoing,15
"Joel Stewart","Karlie Harrison",Carer,"2020-05-15 09:30:44",348,Outgoing,10
"Joel Stewart","Sophia Wilson",Nurse,"2020-04-16 09:33:56",151,Incoming,97
"Joel Stewart","Christian Gray",Carer,"2020-04-25 04:14:53",353,Outgoing,50
"Joel Stewart","Carole Adams",Nurse,"2020-06-08 05:45:15",330,Incoming,59
"Joel Stewart","Chelsea Price",Carer,"2020-05-18 12:07:19",161,Outgoing,70
"Joel Stewart","Rowena Smith",Carer,"2020-06-07 12:17:13",919,Incoming,18
"Joel Stewart","Caitlin Thompson",Nurse,"2020-06-02 04:07:35",886,Outgoing,40
"Joel Stewart","Scott Miller",Carer,"2020-05-26 10:31:38",370,Incoming,48
"Joel Stewart","Phoebe Saunders",Carer,"2020-05-24 08:47:49",318,Outgoing,95
"Joel Stewart","Carole Hill",Nurse,"2020-05-04 08:07:00",482,Outgoing,88
"Joel Stewart","Charlotte Powell",Nurse,"2020-04-15 09:46:01",826,Outgoing,57
"Joel Stewart","Courtney Price",Carer,"2020-04-19 02:33:39",914,Outgoing,56
"Joel Stewart","Jacob Khan",Nurse,"2020-06-02 12:08:36",528,Outgoing,22
"Joel Stewart","Olivia Shaw",Carer,"2020-05-14 07:37:43",525,Outgoing,8
"Joel Stewart","Lola Ellis",Nurse,"2020-05-19 05:02:30",306,Outgoing,73
"Joel Stewart","Karlie Harrison",Carer,"2020-04-27 04:14:16",885,Incoming,50
"Joel Stewart","Ken Bennett",Carer,"2020-06-11 01:26:39",180,Incoming,19
"Joel Stewart","Candice Powell",Nurse,"2020-05-18 03:43:47",551,Incoming,86
"Joel Stewart","Zach Robinson",Nurse,"2020-05-26 12:00:47",918,Incoming,70
"Joel Stewart","Kelly Walsh",Nurse,"2020-05-12 02:54:06",332,Incoming,66
"Joel Stewart","Charles Scott",Carer,"2020-04-17 11:42:54",227,Outgoing,96
"Joel Stewart","Karlie Baker",Nurse,"2020-06-10 08:40:29",253,Incoming,76
"Joel Stewart","Toby Martin",Carer,"2020-05-12 07:00:16",249,Outgoing,18
"Joel Stewart","Caitlin Ross",Carer,"2020-05-22 04:51:01",984,Outgoing,78
"Joel Stewart","Mark Walsh",Nurse,"2020-05-09 09:33:55",959,Outgoing,82
"Joel Stewart","Riley Kennedy",Nurse,"2020-06-16 01:24:15",441,Outgoing,49
"Joel Stewart","Lexi Jones",Nurse,"2020-04-25 08:33:19",231,Incoming,39
"Joel Stewart","Phoebe Saunders",Carer,"2020-06-10 02:22:30",607,Incoming,43
"Joel Stewart","Julie Mason",Nurse,"2020-04-26 06:30:10",555,Incoming,35
"Joel Stewart","Karlie Harrison",Carer,"2020-05-17 04:54:33",906,Incoming,68
"Joel Stewart","Phoebe Saunders",Carer,"2020-05-14 02:54:24",388,Outgoing,95
"Joel Stewart","Emma Robinson",Carer,"2020-05-11 06:54:31",983,Incoming,86
"Joel Stewart","Charlotte Powell",Nurse,"2020-05-19 11:26:41",702,Incoming,1
"Joel Stewart","Rachel Roberts",Carer,"2020-04-15 03:42:46",809,Incoming,80
"Joel Stewart","Scott Collins",Carer,"2020-05-29 02:41:26",836,Incoming,54
"Joel Stewart","Caitlin Ross",Carer,"2020-05-05 05:54:19",128,Incoming,78
"Joel Stewart","Kelly Walsh",Nurse,"2020-05-08 08:16:36",994,Incoming,90
"Joel Stewart","Florence Fox",Nurse,"2020-04-24 12:13:28",812,Incoming,57
"Joel Stewart","Michael Phillips",Carer,"2020-04-22 07:53:48",570,Incoming,55
"Joel Stewart","Ryan Chapman",Nurse,"2020-05-29 03:07:14",862,Outgoing,100
"Joel Stewart","Megan Knight",Nurse,"2020-04-16 01:37:52",886,Outgoing,11
"Joel Stewart","Suzanne Campbell",Carer,"2020-06-12 06:19:14",347,Outgoing,97
"Joel Stewart","Jim Williams",Carer,"2020-04-24 08:47:16",278,Outgoing,55
"Joel Stewart","Charlie Martin",Nurse,"2020-05-04 08:01:49",392,Outgoing,95
"Joel Stewart","Yasmine Robertson",Nurse,"2020-04-15 01:17:42",780,Incoming,17
"Joel Stewart","Rachel Lloyd",Carer,"2020-04-21 10:10:32",688,Outgoing,39
"Joel Stewart","Brandon Evans",Carer,"2020-05-30 06:31:39",570,Incoming,40
"Joel Stewart","Faye Fox",Carer,"2020-05-20 10:38:01",552,Incoming,20
"Joel Stewart","Kelly Walsh",Nurse,"2020-05-25 12:50:40",982,Incoming,26
"Joel Stewart","Carole Adams",Nurse,"2020-06-16 06:44:42",878,Incoming,74
"Joel Stewart","Megan Knight",Nurse,"2020-05-29 04:37:46",625,Outgoing,94
"Joel Stewart","Rowena Smith",Carer,"2020-05-24 02:37:43",801,Outgoing,100
"Joel Stewart","Rob Campbell",Carer,"2020-05-05 11:48:58",662,Incoming,30
"Joel Stewart","Freddie Bell",Carer,"2020-05-01 04:03:33",163,Outgoing,34
"Joel Stewart","Elsie Shaw",Nurse,"2020-05-27 08:52:10",325,Incoming,98
"Joel Stewart","Frank Roberts",Carer,"2020-04-22 03:36:17",399,Outgoing,28
"Joel Stewart","Harry Graham",Carer,"2020-04-18 07:23:42",276,Incoming,27
"Joel Stewart","Dylan Owen",Nurse,"2020-05-07 10:12:02",998,Incoming,74
"Joel Stewart","Toby Martin",Carer,"2020-05-19 03:05:58",914,Incoming,5
"Joel Stewart","Harry Graham",Carer,"2020-05-16 09:54:19",753,Outgoing,7
"Joel Stewart","Lexi Cox",Nurse,"2020-05-12 07:19:56",723,Incoming,10
"Joel Stewart","Jacob Khan",Nurse,"2020-04-23 04:23:10",843,Outgoing,32
"Joel Stewart","Elizabeth Carter",Nurse,"2020-05-25 07:34:40",894,Incoming,63
"Joel Stewart","Ryan Chapman",Nurse,"2020-05-10 07:49:16",184,Outgoing,97
"Joel Stewart","Nathan Bennett",Carer,"2020-05-23 01:34:21",500,Incoming,60
"Joel Stewart","Alexa Watson",Carer,"2020-06-14 04:39:11",970,Outgoing,100
